date,amount_rm,description
2026-04-01,281.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01927 CelsiusCoffee C
2026-04-01,672.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010044 CelsiusCoffee SA
2026-04-01,188.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01929 CelsiusCoffee SA
2026-04-01,670.00,TRANSFER FR A/C PXL MARKETING SDN B 147169 CELSIUSCOFFEE T
2026-04-01,336.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010060 CelsiusCoffee C
2026-04-01,181.00,TRANSFER FR A/C CATELUX ENTERPRISE F260315242 CELSIUSCOFFEE SA
2026-04-01,426.00,TRANSFER FR A/C ARYZTA FOOD SOLUTIO INV0836846 CELSIUSCOFFEE SA
2026-04-01,191.45,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2026/0019 CelsiusCoffee
2026-04-01,670.00,TRANSFER FR A/C PXL MARKETING SDN B 147170 CELSIUSCOFFEE SA
2026-04-01,440.00,TRANSFER FR A/C ERUL FOOD INDUSTRIE INV-2509254 CelsiusCoffee C
2026-04-01,426.00,TRANSFER FR A/C ARYZTA FOOD SOLUTIO INV0836845 CELSIUSCOFFEE C
2026-04-01,744.00,TRANSFER FR A/C KUALA LUMPUR FRIED PI-008198 CELSIUSCOFFEE C
2026-04-01,181.00,TRANSFER FR A/C CATELUX ENTERPRISE F260315235 CELSIUSCOFFEE C
2026-04-01,420.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00476 CelsiusCoffee C
2026-04-01,336.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010059 CelsiusCoffee T
2026-04-01,342.80,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10058310 CelsiusCoffee T
2026-04-01,440.00,TRANSFER FR A/C ERUL FOOD INDUSTRIE INV-2509253 CelsiusCoffee SA
2026-04-01,1100.40,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10058988 CelsiusCoffee SA
2026-04-01,190.00,TRANSFER FR A/C COLLECTIVE PROJECT IV-01930 CelsiusCoffee N
2026-04-01,1757.83,TRANSFER FR A/C POKET CAPITAL SDN. Shared service CelsiusCoffee
2026-04-01,670.00,TRANSFER FR A/C PXL MARKETING SDN B 147171 CELSIUSCOFFEE C
2026-04-01,490.68,TRANSFER FR A/C TMM RESOURCES 1-13984 CELSIUSCOFFEE C
2026-04-01,190.00,TRANSFER FR A/C CATELUX ENTERPRISE F260315240 CELSIUSCOFFEE T
2026-04-01,440.00,TRANSFER FR A/C ERUL FOOD INDUSTRIE INV-2509252 CelsiusCoffee T
2026-04-01,189.30,TRANSFER FR A/C COLLECTIVE PROJECT IV-01928 CelsiusCoffee T
2026-04-01,1409.20,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10058990 CelsiusCoffee C
2026-04-01,856.80,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10058989 CelsiusCoffee T
2026-04-01,327.12,TRANSFER FR A/C TMM RESOURCES 1-13983 CELSIUSCOFFEE T
2026-04-02,592.80,TRANSFER FR A/C DANKOFF SDN BHD IN600139532 CELSIUSCOFFEE SA
2026-04-02,592.80,TRANSFER FR A/C DANKOFF SDN BHD IN600139665 CELSIUSCOFFEE T
2026-04-02,408.90,TRANSFER FR A/C TMM RESOURCES 1-14101 CELSIUSCOFFEE C
2026-04-02,1413.60,TRANSFER FR A/C DANKOFF SDN BHD IN600139527 CELSIUSCOFFEE C
2026-04-03,248.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0288 CELSIUSCOFFEE C
2026-04-06,558.00,ELECTRONIC REMITTANCE - GIR KUALA LUMPUR FRIED PI-008205 CELSIUSCOFFEE
2026-04-06,565.50,ELECTRONIC REMITTANCE - GIR JG PACIFIC 26030969 CELSIUSCOFFEE T
2026-04-06,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2603-0090 CELSIUSCOFFEE SA
2026-04-06,559.90,TRANSFER FR A/C BGS TRADING SDN. BH KIV260311700 CelsiusCoffee SA
2026-04-06,214.00,TRANSFER FR A/C ULTRA GREEN SUPPLIE 222586 CelsiusCoffee C
2026-04-06,19.00,TRANSFER FR A/C HNJ FOOD SUPPLY SDN SO-32192 CELSIUSCOFFEE C
2026-04-06,330.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4701 CELSIUSCOFFEE C
2026-04-06,675.68,TRANSFER FR A/C TMM RESOURCES 1-14164 CELSIUSCOFFEE C
2026-04-06,817.80,TRANSFER FR A/C TMM RESOURCES 1-14069 CELSIUSCOFFEE C
2026-04-06,475.35,TRANSFER FR A/C BGS TRADING SDN. BH KIV260311696 CelsiusCoffee C
2026-04-06,558.00,ELECTRONIC REMITTANCE - GIR KUALA LUMPUR FRIED PI-008206 CELSIUSCOFFEE
2026-04-06,244.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0289 CELSIUSCOFFEE SA
2026-04-06,852.80,ELECTRONIC REMITTANCE - GIR JG PACIFIC 26030967 CELSIUSCOFFEE SA
2026-04-06,428.00,TRANSFER FR A/C ULTRA GREEN SUPPLIE 222720 CelsiusCoffee SA
2026-04-06,425.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4668 CELSIUSCOFFEE C
2026-04-06,255.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4667 CELSIUSCOFFEE T
2026-04-06,350.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4645 CELSIUSCOFFEE T
2026-04-06,255.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4700 CELSIUSCOFFEE T
2026-04-06,316.90,TRANSFER FR A/C BGS TRADING SDN. BH KIV260311698 CelsiusCoffee T
2026-04-06,375.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00512 CelsiusCoffee C
2026-04-06,699.65,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2026/0020 CelsiusCoffee C
2026-04-06,264.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0318 CELSIUSCOFFEE T
2026-04-06,490.68,TRANSFER FR A/C TMM RESOURCES 1-14163 CELSIUSCOFFEE T
2026-04-06,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2603-0088 CELSIUSCOFFEE T
2026-04-06,375.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00513 CelsiusCoffee T
2026-04-06,654.24,TRANSFER FR A/C TMM RESOURCES 27-MAR-2026 CELSIUSCOFFEE T
2026-04-06,214.00,TRANSFER FR A/C ULTRA GREEN SUPPLIE 222587 CelsiusCoffee T
2026-04-06,264.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0290 CELSIUSCOFFEE T
2026-04-06,160.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4644 CELSIUSCOFFEE C
2026-04-06,264.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0316 CELSIUSCOFFEE C
2026-04-06,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2603-0089 CELSIUSCOFFEE C
2026-04-06,264.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0317 CELSIUSCOFFEE SA
2026-04-06,852.80,ELECTRONIC REMITTANCE - GIR JG PACIFIC 26030966 CELSIUSCOFFEE C
2026-04-07,235.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4669 CELSIUSCOFFEE SA
2026-04-07,520.00,TRANSFER FR A/C BGS TRADING SDN. BH KIV260312406 CelsiusCoffee C
2026-04-07,908.25,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2026/0021 CelsiusCoffee
2026-04-07,75.43,TRANSFER FR A/C YEE LEE TRADING CO. KLIN2026020676 CelsiusCoffee SA
2026-04-07,520.00,TRANSFER FR A/C BGS TRADING SDN. BH KIV260312409 CelsiusCoffee SA
2026-04-07,72.32,TRANSFER FR A/C YEE LEE TRADING CO. KLIN2026011006 CelsiusCoffee SA
2026-04-07,120.00,TRANSFER FR A/C YEE LEE TRADING CO. KLIN2026010184 CelsiusCoffee SA
2026-04-07,646.00,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10061283 CelsiusCoffee C
2026-04-07,629.60,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10060148 CelsiusCoffee C
2026-04-07,331.20,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10061282 CelsiusCoffee SA
2026-04-07,193.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00511 CelsiusCoffee SA
2026-04-07,330.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4699 CELSIUSCOFFEE SA
2026-04-07,425.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4646 CELSIUSCOFFEE SA
2026-04-07,234.15,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2026/0018 CelsiusCoffee
2026-04-08,188.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01948 CelsiusCoffee SA
2026-04-08,520.00,TRANSFER FR A/C BGS TRADING SDN. BH KIV260312407 CelsiusCoffee T
2026-04-08,189.30,TRANSFER FR A/C COLLECTIVE PROJECT IV-01947 CelsiusCoffee T
2026-04-08,1710.00,TRANSFER FR A/C COLLECTIVE PROJECT IV-01930 CelsiusCoffee N
2026-04-08,1696.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01929 CelsiusCoffee SA
2026-04-08,331.20,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10061284 CelsiusCoffee T
2026-04-08,1703.70,TRANSFER FR A/C COLLECTIVE PROJECT IV-01928 CelsiusCoffee T
2026-04-10,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2604-0026 CELSIUSCOFFEE C
2026-04-10,320.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00529 CelsiusCoffee C
2026-04-10,647.70,TRANSFER FR A/C JG PACIFIC FOODS SD 26040175 CELSIUSCOFFEE N
2026-04-10,842.70,TRANSFER FR A/C JG PACIFIC FOODS SD 26040169 CELSIUSCOFFEE C
2026-04-10,682.30,TRANSFER FR A/C BEARD BROTHERS MEAT INV2604/002 CELSIUSCOFFEE C
2026-04-10,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2604-0025 CELSIUSCOFFEE T
2026-04-10,341.04,TRANSFER FR A/C PASTRY WORLD SDN. B SO2603/3448 CELSIUSCOFFEE SA
2026-04-10,316.90,TRANSFER FR A/C BGS TRADING SDN. BH KIV260305860 CelsiusCoffee SA
2026-04-10,615.60,TRANSFER FR A/C DANKOFF SDN BHD IN600141710 CELSIUSCOFFEE SA
2026-04-10,341.04,TRANSFER FR A/C PASTRY WORLD SDN. B SO2603/3450 CELSIUSCOFFEE C
2026-04-10,840.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010125 CelsiusCoffee SA
2026-04-10,500.50,TRANSFER FR A/C HNJ FOOD SUPPLY SDN SO-32344 CELSIUSCOFFEE C
2026-04-10,1180.00,TRANSFER FR A/C XORA ENTERPRISE SDN SO-31188 CELSIUSCOFFEE T
2026-04-10,341.04,TRANSFER FR A/C PASTRY WORLD SDN. B SO2603/3449 CELSIUSCOFFEE T
2026-04-10,1180.00,TRANSFER FR A/C XORA ENTERPRISE SDN SO-31187 CELSIUSCOFFEE SA
2026-04-10,842.70,TRANSFER FR A/C JG PACIFIC FOODS SD 26040171 CELSIUSCOFFEE T
2026-04-10,320.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00530 CelsiusCoffee SA
2026-04-10,363.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00495 CelsiusCoffee T
2026-04-10,504.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010207 CelsiusCoffee SA
2026-04-10,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2604-0027 CELSIUSCOFFEE SA
2026-04-10,504.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010206 CelsiusCoffee SA
2026-04-10,817.80,TRANSFER FR A/C TMM RESOURCES 1-14206 CELSIUSCOFFEE C
2026-04-10,615.60,TRANSFER FR A/C DANKOFF SDN BHD IN600141709 CELSIUSCOFFEE T
2026-04-10,281.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01946 CelsiusCoffee C
2026-04-10,844.60,TRANSFER FR A/C TMM RESOURCES 1-14207 CELSIUSCOFFEE T
2026-04-10,842.70,TRANSFER FR A/C JG PACIFIC FOODS SD 26040173 CELSIUSCOFFEE SA
2026-04-11,2533.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01927 CelsiusCoffee C
2026-04-13,1180.00,TRANSFER FR A/C XORA ENTERPRISE SDN SO-31186 CELSIUSCOFFEE C
2026-04-13,1403.00,TRANSFER FR A/C NYC TREATS RESOURCE 1192 CelsiusCoffee C
2026-04-13,840.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010152 CelsiusCoffee SA
2026-04-14,354.15,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-2003 CELSIUSCOFFEE SA
2026-04-14,197.10,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-1314 CELSIUSCOFFEE SA
2026-04-14,308.00,TRANSFER FR A/C HNJ FOOD SUPPLY SDN SO 32257 CelsiusCoffee C
2026-04-14,200.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4741 CELSIUSCOFFEE SA
2026-04-14,295.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4743 CELSIUSCOFFEE C
2026-04-14,664.55,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-1027 CELSIUSCOFFEE C
2026-04-14,421.18,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-2093 CELSIUSCOFFEE C
2026-04-14,205.00,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-1727 CELSIUSCOFFEE C
2026-04-14,445.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4742 CELSIUSCOFFEE T
2026-04-14,70.32,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-0651 CELSIUSCOFFEE C
2026-04-14,208.90,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-2092 CELSIUSCOFFEE T
2026-04-14,657.69,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-0821 CELSIUSCOFFEE SA
2026-04-14,281.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01956 CelsiusCoffee C
2026-04-14,41.50,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-0650 CELSIUSCOFFEE T
2026-04-14,174.70,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-1728 CELSIUSCOFFEE T
2026-04-14,189.30,TRANSFER FR A/C COLLECTIVE PROJECT IV-01957 CelsiusCoffee T
2026-04-14,205.90,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-1634 CELSIUSCOFFEE SA
2026-04-14,25.00,TRANSFER FR A/C YOW SENG SDN BHD YSIV2603-0822 CELSIUSCOFFEE SA
2026-04-14,188.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01955 CelsiusCoffee SA
2026-04-15,620.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2603-0045 CELSIUSCOFFEE T
2026-04-15,850.20,TRANSFER FR A/C JG PACIFIC FOODS SD 26040496 CELSIUS COFFEE PUTRA
2026-04-15,654.24,TRANSFER FR A/C TMM RESOURCES 1-14284 CELSIUS COFFEE PUTRA
2026-04-15,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2603-0047 CELSIUSCOFFEE SA
2026-04-15,506.76,TRANSFER FR A/C TMM RESOURCES 114247 CelsiusCoffee N
2026-04-15,360.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2603-0046 CELSIUSCOFFEE C
2026-04-15,426.00,TRANSFER FR A/C ARYZTA FOOD SOLUTIO O840382 CELSIUS COFFEE TAMAR
2026-04-15,504.00,TRANSFER FR A/C MILK & MOKA MARKETI INV-CC002-0004 Celsius Coffee Shah
2026-04-15,654.24,TRANSFER FR A/C TMM RESOURCES INV-0016 CELSIUS COFFEE PUTRA
2026-04-15,426.00,TRANSFER FR A/C ARYZTA FOOD SOLUTIO INV0940380 CELSIUS COFFEE PUTRA
2026-04-16,890.00,TRANSFER FR A/C EIGHTY EIGHT FAHREN I-10738 CELSIUS COFFEE NILAI
2026-04-16,631.20,TRANSFER FR A/C RICH PRODUCTS (MALA RTPM-SO105990 Celsius Coffee Putra
2026-04-16,631.20,TRANSFER FR A/C RICH PRODUCTS (MALA RTPM-SO105991 Celsius Coffee Shah
2026-04-16,426.00,TRANSFER FR A/C ARYZTA FOOD SOLUTIO INV0540384 CELSIUS COFFEE SHAH
2026-04-16,1188.00,TRANSFER FR A/C FEAST MARKET PLACE IV-01329 CelsiusCoffee T
2026-04-16,890.00,TRANSFER FR A/C EIGHTY EIGHT FAHREN I-10737 CELSIUS COFFEE PUTRA
2026-04-16,850.20,TRANSFER FR A/C JG PACIFIC FOODS SD 26040498 CELSIUS COFFEE SHAH
2026-04-16,890.00,TRANSFER FR A/C EIGHTY EIGHT FAHREN I-10735 CELSIUS COFFEE SA
2026-04-16,890.00,TRANSFER FR A/C EIGHTY EIGHT FAHREN I-10736 CELSIUSCOFFEE T
2026-04-16,631.20,TRANSFER FR A/C RICH PRODUCTS (MALA RTPM-SO105987 Celsius Coffee Tamar
2026-04-17,328.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0351 CELSIUS COFFEE PUTRA
2026-04-17,576.00,TRANSFER FR A/C KUALA LUMPUR FRIED 00645072 CELSIUS COFFEE PUTRA
2026-04-17,324.80,TRANSFER FR A/C PASTRY WORLD SDN. B SO2604/1824 CELSIUS COFFEE PUTRA
2026-04-17,272.00,TRANSFER FR A/C ERUL FOOD INDUSTRIE INV-2509268 Celsius Coffee Tama
2026-04-17,768.00,TRANSFER FR A/C KUALA LUMPUR FRIED 00645085 CELSIUS COFFEE TAMAR
2026-04-17,672.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00009954 CelsiusCoffee SA
2026-04-17,264.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0353 CELSIUS COFFEE TAMAR
2026-04-17,324.80,TRANSFER FR A/C PASTRY WORLD SDN. B SO2604/1827 CELSIUS COFFEE TAMAR
2026-04-17,800.00,TRANSFER FR A/C MULTI-WAYS PACKAGIN INV CC002 0006 Celsius Coffee Shah
2026-04-17,860.00,TRANSFER FR A/C ERUL FOOD INDUSTRIE INV-2509266 Celsius Coffee Putra
2026-04-18,64.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0352 CELSIUS COFFEE SHAH
2026-04-18,341.04,TRANSFER FR A/C PASTRY WORLD SDN. B SO2604/1829 CELSIUS COFFEE SHAH
2026-04-18,208.00,TRANSFER FR A/C ERUL FOOD INDUSTRIE INV-2509267 Celsius Coffee Shah
2026-04-20,43.48,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260408AHVUD320 Celsius Coffee Shah
2026-04-20,203.04,TRANSFER FR A/C JOBBIE SDN. BHD. INV-58989 CELSIUS COFFEE TAMAR
2026-04-20,19.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2012004615040 Celsius Coffee Putra
2026-04-20,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 13254 Celsius Coffee Putra
2026-04-20,203.04,TRANSFER FR A/C JOBBIE SDN. BHD. INV-58991 CELSIUS COFFEE PUTRA
2026-04-20,5.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD 085530 Celsius Coffee Tamar
2026-04-20,2.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 6032114789 Celsius Coffee Putra
2026-04-20,350.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4780 CELSIUS COFFEE PUTRA
2026-04-20,24.40,TRANSFER FR A/C ARIFF IZHAM BIN ABD 721457 Celsius Coffee Putra
2026-04-20,181.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD F26041477 Celsius Coffee Putra
2026-04-20,18.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 718529 Celsius Coffee Putra
2026-04-20,9.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD JGI20050000015 Celsius Coffee Putr
2026-04-20,15.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 71119 Celsius Coffee Putra
2026-04-20,13.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 032908 Celsius Coffee Putra
2026-04-20,13.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 719548 Celsius Coffee Putra
2026-04-20,9.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD 717961 Celsius Coffee Putra
2026-04-20,9.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2789 Celsius Coffee Putra
2026-04-20,19.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 188529 Celsius Coffee Tamar
2026-04-20,12.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 861559262Q Celsius Coffee Tamar
2026-04-20,190.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD F26041574 Celsius Coffee Tamar
2026-04-20,112.50,TRANSFER FR A/C YEE LEE TRADING CO. KLIN2026011006 CelsiusCoffee T
2026-04-20,75.43,TRANSFER FR A/C YEE LEE TRADING CO. KLIN2026020676 CelsiusCoffee T
2026-04-20,850.50,TRANSFER FR A/C UNIQUE PAPER SDN. B 26-19184 19844 19947 CELSIUSCOFFEE
2026-04-20,1167.70,TRANSFER FR A/C UNIQUE PAPER SDN. B 26-19252 19767 19849 CELSIUSCOFFEE
2026-04-20,2826.60,TRANSFER FR A/C UNIQUE PAPER SDN. B 26-18494 19766 19969 CELSIUSCOFFEE
2026-04-20,5.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 13237 Celsius Coffee Putra
2026-04-20,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 716770 Celsius Coffee Nilai
2026-04-20,390.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00539 Celsius Coffee Shah
2026-04-20,255.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4779 CELSIUS COFFEE SHAH
2026-04-20,18.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD 1906-33897 Celsius Coffee Shah
2026-04-20,53.40,TRANSFER FR A/C ARIFF IZHAM BIN ABD 000VTS-P070002 Celsius Coffee Tama
2026-04-20,3.96,TRANSFER FR A/C ARIFF IZHAM BIN ABD 000VTS-P110004 Celsius Coffee Tama
2026-04-20,654.24,TRANSFER FR A/C TMM RESOURCES 1-14306 CELSIUS COFFEE TAMAR
2026-04-20,12.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD 000VTS-P030004 Celsius Coffee Tama
2026-04-20,17.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD 9624783 Celsius Coffee Tamar
2026-04-20,72.32,TRANSFER FR A/C YEE LEE TRADING CO. KLIN2026011006 CelsiusCoffee T
2026-04-20,150.85,TRANSFER FR A/C YEE LEE TRADING CO. KLIN2026020676 CelsiusCoffee C
2026-04-20,27.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 34705320087851 Celsius Coffee Shah
2026-04-20,37.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD JGLZG00140171 Celsius Coffee Putra
2026-04-20,8.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0071 Celsius Coffee Putra
2026-04-20,33.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD JGE12010012600 Celsius Coffee Putr
2026-04-20,199.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 10150820260412 Celsius Coffee Shah
2026-04-20,23.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 34704240799564 Celsius Coffee Nila
2026-04-20,181.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD F26041408 Celsius Coffee Shah
2026-04-20,64.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 01001/35633 Celsius Coffee Shah
2026-04-20,15.80,TRANSFER FR A/C ARIFF IZHAM BIN ABD JRE12690190212 Celsius Coffee Nila
2026-04-20,10.40,TRANSFER FR A/C ARIFF IZHAM BIN ABD 200601014304 Celsius Coffee Shah
2026-04-20,227.55,TRANSFER FR A/C ARIFF IZHAM BIN ABD SA591020260408 Celsius Coffee Shah
2026-04-20,73.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD CHSU2609612001 Celsius Coffee Shah
2026-04-20,960.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 06221 Celsius Coffee Shah
2026-04-20,345.80,TRANSFER FR A/C DANKOFF SDN BHD IN600144485 CELSIUS COFFEE SHAH
2026-04-20,408.90,TRANSFER FR A/C TMM RESOURCES 1-14335 CELSIUS COFFEE NILAI
2026-04-20,58.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD 10150820260410 Celsius Coffee Shah
2026-04-20,95.70,TRANSFER FR A/C ARIFF IZHAM BIN ABD SAS90620260403 Celsius Coffee Shah
2026-04-20,203.04,TRANSFER FR A/C JOBBIE SDN. BHD. INV-58990 CELSIUS COFFEE SHAH
2026-04-20,35.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD R073725 Celsius Coffee Shah
2026-04-20,38.08,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260408AH2ANGFB Celsius Coffee Shah
2026-04-20,9.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD H0290720260406 Celsius Coffee Shah
2026-04-20,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD CSS13-00016276 Celsius Coffee Shah
2026-04-20,36.40,TRANSFER FR A/C ARIFF IZHAM BIN ABD 13494005042617 Celsius Coffee Shah
2026-04-20,3.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD J0C1260900G011 Celsius Coffee Putr
2026-04-20,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 13281 Celsius Coffee Putra
2026-04-20,342.80,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10058318 Celsius Coffee Putra
2026-04-20,342.80,TRANSFER FR A/C GLOBAL COFFEE RESOU INV-10058317 Celsius Coffee Shah
2026-04-20,34.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD JGC16100102601 Celsius Coffee Putr
2026-04-20,350.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4781 CELSIUS COFFEE PUTRA
2026-04-20,230.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00540 Celsius Coffee Putra
2026-04-20,630.00,TRANSFER FR A/C DANKOFF SDN BHD IN600143341 CELSIUS COFFEE PUTRA
2026-04-21,240.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0374 CELSIUS COFFEE PUTRA
2026-04-21,504.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010547 Celsius Coffee Shah
2026-04-21,264.00,TRANSFER FR A/C BLANCOZ SDN BHD 2640376 CELSIUS COFFEE TAMAR
2026-04-21,504.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010473 Celsius Coffee Shah
2026-04-21,264.00,TRANSFER FR A/C BLANCOZ SDN BHD 264373 CELSIUS COFFEE SHAH
2026-04-21,21.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD JBC12600917602 Celsius Coffee Putr
2026-04-22,245.00,TRANSFER FR A/C JIJUS CAKES TO SHAR INV-0036 CELSIUS COFFEE SHAH
2026-04-22,181.00,TRANSFER FR A/C CATELUX ENTERPRISE F26042248 Celsius Coffee Putra
2026-04-22,77.85,TRANSFER FR A/C ARIFF IZHAM BIN ABD 10150820260409 Celsius Coffee Shah
2026-04-22,340.00,TRANSFER FR A/C JIJUS CAKES TO SHAR INV-0037 CELSIUS COFFEE PUTRA
2026-04-22,200.00,TRANSFER FR A/C JS BREADSERIE ENTER INV-0031 Celsius Coffee Putra
2026-04-22,181.00,TRANSFER FR A/C CATELUX ENTERPRISE F26042258 Celsius Coffee Tamar
